type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	study.clinical_study_designation	sample.sample_id	diagnosis.diagnosis_id	file_type	file_description
file	T1989_recal_reads.bai	6dd7ef13-69d4-51cb-b369-3bf965a3cb8d	5082968	11b60d20cbea118cee2efa2e1926f0f8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1989_recal_reads.bai	bai	['Open']			STS01-T1989		Index File	WES reads to CanFam3.1 - STS01-T1989 tumor
file	T1989_recal_reads.bam	58eafedc-afe2-5a90-bbb4-b2a0954ca143	15445287015	35da3c38b535d12f8a9762e1cf47e865	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1989_recal_reads.bam	bam	['Open']			STS01-T1989		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T1989 tumor
file	T2063_recal_reads.bai	0a96c93b-250f-5b72-b68b-efd24c04e16f	5148736	b1f0a880a9a0ddf0f116bee1afc1be33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T2063_recal_reads.bai	bai	['Open']			STS01-T2063		Index File	WES reads to CanFam3.1 - STS01-T2063 tumor
file	T2063_recal_reads.bam	97efb4fd-2603-5881-8b90-ad3b3579f3fe	7829591037	f1900a1bcf8d2632c0de1b8a41b6a884	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T2063_recal_reads.bam	bam	['Open']			STS01-T2063		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T2063 tumor
file	T212343_recal_reads.bai	fbd01209-c8d4-5205-85ef-a7eeff0cd37b	5302024	434a8d787670242dba76f3210bdb5982	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T212343_recal_reads.bai	bai	['Open']			STS01-T148		Index File	WES reads to CanFam3.1 - STS01-T148 tumor
file	T212343_recal_reads.bam	834287a7-72a5-5cf0-a4d8-6daa768719d7	19149744200	84ef66066e596123c91298f0766db9e6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T212343_recal_reads.bam	bam	['Open']			STS01-T148		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T148 tumor
file	T218_recal_reads.bai	9d6c24ee-21a3-5e88-b7e0-354faaf8b1a3	5147960	95f7693c221c2407fa6096d1eb3dfd11	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T218_recal_reads.bai	bai	['Open']			STS01-T218		Index File	WES reads to CanFam3.1 - STS01-T218 tumor
file	T218_recal_reads.bam	f1c88223-52b5-54a7-872f-af1c26f31904	8388733354	93afd70d02950c8a7098945fda30d28e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T218_recal_reads.bam	bam	['Open']			STS01-T218		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T218 tumor
file	T230_recal_reads.bai	6d18ee53-7369-522d-aaa6-76ce74ffc26e	5264496	31546f4bcfbfff8756e29c61c0281624	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T230_recal_reads.bai	bai	['Open']			STS01-T230		Index File	WES reads to CanFam3.1 - STS01-T230 tumor
file	T230_recal_reads.bam	4d5c2504-c471-5683-b972-8dfe5908991b	18097994373	06c17fd9f5c5e745353a6d304cdc4ec1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T230_recal_reads.bam	bam	['Open']			STS01-T230		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T230 tumor
file	T232_recal_reads.bai	9e385b55-79d3-57d1-a5d8-2f710ff6ca65	5156072	379040e5af51fc236a4ae82c61453d31	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T232_recal_reads.bai	bai	['Open']			STS01-T232		Index File	WES reads to CanFam3.1 - STS01-T232 tumor
file	T232_recal_reads.bam	01835dfd-f515-5fd3-842f-91eb77ef6058	8413455131	91f2f1e88378bfe146b787b8cb73410d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T232_recal_reads.bam	bam	['Open']			STS01-T232		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T232 tumor
file	T282_recal_reads.bai	bfd90aba-ea70-5fd3-9e34-1b38628705d4	4834512	f7fa93c70da2a8f74256dc69524b6739	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T282_recal_reads.bai	bai	['Open']			STS01-T282		Index File	WES reads to CanFam3.1 - STS01-T282 tumor
file	T282_recal_reads.bam	decf9bdc-faa8-540f-8976-5b43ef6290d3	13446250985	20698d0a6e328a0b4082f55330cde3fc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T282_recal_reads.bam	bam	['Open']			STS01-T282		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T282 tumor
file	T311_recal_reads.bai	4d6f86ec-5e92-5f5a-af06-ee6acaf9aaa1	5260160	4b39408b227e57b00913ace00fe709d1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T311_recal_reads.bai	bai	['Open']			STS01-T311		Index File	WES reads to CanFam3.1 - STS01-T311 tumor
file	T311_recal_reads.bam	3043a363-9bd8-5852-9422-e97df4d61003	19525927344	a9a31eae0b56a1ea119f8584cf3267bc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T311_recal_reads.bam	bam	['Open']			STS01-T311		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T311 tumor
file	T320_recal_reads.bai	d2b84b4c-45f0-5618-b3f6-d89c097eef6f	5320880	71383d045c23f90d33bb10a7124a9cac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T320_recal_reads.bai	bai	['Open']			STS01-T320		Index File	WES reads to CanFam3.1 - STS01-T320 tumor
file	T320_recal_reads.bam	b3ec8fdd-581a-5d9e-9d37-8708c3462f61	9042942608	43eed6818f85ccbf48a668867c0590b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T320_recal_reads.bam	bam	['Open']			STS01-T320		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T320 tumor
file	T336_recal_reads.bai	20b8cafb-b2ff-5d7c-881c-7b36b4366b2a	5328504	6caf71e295ef4f1e907c2cbbff7be533	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T336_recal_reads.bai	bai	['Open']			STS01-T336		Index File	WES reads to CanFam3.1 - STS01-T336 tumor
file	T336_recal_reads.bam	ba8730d2-2e37-53fe-94eb-91c9f1ef31f3	18303147411	7ac8bc7d6b1ff63a7a991afc77c5de9f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T336_recal_reads.bam	bam	['Open']			STS01-T336		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T336 tumor
file	T344_recal_reads.bai	f9bcd87b-dc68-5c21-b273-9178b266563b	5068632	02ac01b289a57fe23e16b17b6f0a74aa	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T344_recal_reads.bai	bai	['Open']			STS01-T344		Index File	WES reads to CanFam3.1 - STS01-T344 tumor
file	T344_recal_reads.bam	29138e07-6d8b-598e-bcdf-5a290d67724e	7076650673	9f901efe8ee237e0fb5a4e4a38e1aea5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T344_recal_reads.bam	bam	['Open']			STS01-T344		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T344 tumor
file	T416_recal_reads.bai	b4c0e00d-5484-5902-83d4-76317d57b17d	5166224	8eb9d668ebc98070f0da108d6bd4b0c4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T416_recal_reads.bai	bai	['Open']			STS01-T416		Index File	WES reads to CanFam3.1 - STS01-T416 tumor
file	T416_recal_reads.bam	3e286ff0-4965-5f0e-957f-5945ffaa08c7	8141433815	3ab7781dffff00c40d2eb274a4d096af	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T416_recal_reads.bam	bam	['Open']			STS01-T416		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T416 tumor
file	T479_recal_reads.bai	289040e4-4e7a-557f-b02f-26f4319c1ec1	5268456	7e7d503c7c1334bf47aaf267e30955a4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T479_recal_reads.bai	bai	['Open']			STS01-T479		Index File	WES reads to CanFam3.1 - STS01-T479 tumor
file	T479_recal_reads.bam	5d499b81-9e66-5971-be30-3734b910fac6	19462612304	1381ee6a235dd897a36b2cad617c33da	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T479_recal_reads.bam	bam	['Open']			STS01-T479		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T479 tumor
file	T485_recal_reads.bai	193d6eb4-231a-519d-b477-82002abac216	5103752	8705dcbc0c2b1b37d7e73f324a64aace	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T485_recal_reads.bai	bai	['Open']			STS01-T485		Index File	WES reads to CanFam3.1 - STS01-T485 tumor
file	T485_recal_reads.bam	8bc9904a-4025-5ac2-b679-46af5bc5c72b	15438448949	7059477b6435abf613e9c6571f0cf79c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T485_recal_reads.bam	bam	['Open']			STS01-T485		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T485 tumor
file	T697_recal_reads.bai	000ccf3b-a9e3-5862-9dae-22b93a9b4fbb	5029120	3987caf8d6de9ba65e823711e967e6eb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T697_recal_reads.bai	bai	['Open']			STS01-T697		Index File	WES reads to CanFam3.1 - STS01-T697 tumor
file	T697_recal_reads.bam	98c0be83-6b5b-53d5-8693-4edfdefd8e70	18312132976	8a7dfed41a93a96b5ebc3b85a0d08ccd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T697_recal_reads.bam	bam	['Open']			STS01-T697		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T697 tumor
file	T738_recal_reads.bai	45344256-e57d-5566-b28f-96559ec50286	5167856	a66baae958919b1baaf186614578ac19	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T738_recal_reads.bai	bai	['Open']			STS01-T738		Index File	WES reads to CanFam3.1 - STS01-T738 tumor
file	T738_recal_reads.bam	4e8ab033-d45b-5477-b591-1ae6bdafb7b8	8328326128	c32d3c6f44d50347f42a7865bbd4e894	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T738_recal_reads.bam	bam	['Open']			STS01-T738		Whole Exome Sequence File	WES reads to CanFam3.1 - STS01-T738 tumor
file	T1124_Star_Aligned.sortedByCoord.out.bam	b3e2a637-a2f4-56ca-aac4-e933085a57f6	5331518853	44fb7e00b943e299ee82c766a0890c32	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1124_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1124		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1124 tumor
file	T1124_Star_Aligned.sortedByCoord.out.bam.bai	596504ba-bf26-5d4d-84d8-ae4d1169ae47	2927800	54cfed5199f8fd2aca34779289b27189	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1124_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1124		Index File	RNAseq reads to CanFam3.1 - STS01-T1124 tumor
file	T1238_Star_Aligned.sortedByCoord.out.bam	6a50de5e-e675-5cb7-8e4c-dde245c879e0	6355576745	dab667d8469b702c7813ce6f731ccdd9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1238_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1238		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1238 tumor
file	T1238_Star_Aligned.sortedByCoord.out.bam.bai	f689e6be-989b-5c11-824e-56f3b30668ff	3358064	4234754ceafaf2ccb72f884234b8ffcd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1238_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1238		Index File	RNAseq reads to CanFam3.1 - STS01-T1238 tumor
file	T1292_Star_Aligned.sortedByCoord.out.bam	3517a2e9-4dfd-5b34-8487-64d7a2293e65	5351482432	bd8597341cd488ca17f3bdd660add639	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1292_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1292		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1292 tumor
file	T1292_Star_Aligned.sortedByCoord.out.bam.bai	9c1240bf-fb6f-5faf-90aa-77822d782dcb	3283400	5f34ffcf0350fb5d7fa7da52917f3d39	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1292_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1292		Index File	RNAseq reads to CanFam3.1 - STS01-T1292 tumor
file	T1407_Star_Aligned.sortedByCoord.out.bam	043cde38-4402-5cb2-9f9c-a047d006021e	5474351494	6f3fe46107cd253fbe52c6aa1e7807c3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1407_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1407		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1407 tumor
file	T1407_Star_Aligned.sortedByCoord.out.bam.bai	639cf2bb-6893-53bf-86d4-f42180cdfc86	2957176	951ed506905cec17e1703503e2d9f060	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1407_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1407		Index File	RNAseq reads to CanFam3.1 - STS01-T1407 tumor
file	T1462_Star_Aligned.sortedByCoord.out.bam	0330c708-d61c-58a6-8181-909d44a96abd	5852616442	c425aafe560fc31b4bb8a17a8afc600f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1462_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1462		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1462 tumor
file	T1462_Star_Aligned.sortedByCoord.out.bam.bai	4ac9e8d9-b522-5d15-9441-2926e50ac747	3429776	a4c309efb8ba3659c99fe104450333ea	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1462_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1462		Index File	RNAseq reads to CanFam3.1 - STS01-T1462 tumor
file	T1490_Star_Aligned.sortedByCoord.out.bam	6085d3aa-1f6d-54a8-bb31-8f9c70cd12e2	5408872510	330de9de24a18edc34c415fd5d25732a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1490_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1490		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1490 tumor
file	T1490_Star_Aligned.sortedByCoord.out.bam.bai	4535afa3-f983-559f-8f30-86403b642ce9	3408112	71870015343614548235c4bad5a6171a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1490_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1490		Index File	RNAseq reads to CanFam3.1 - STS01-T1490 tumor
file	T1585_Star_Aligned.sortedByCoord.out.bam	675fc462-b5b0-52a7-9f8a-589ff50d4445	5182472563	3d1c26a5893f76ad3a6bb87e0f47d698	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1585_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1585		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1585 tumor
file	T1585_Star_Aligned.sortedByCoord.out.bam.bai	0cce7f79-e843-5775-b400-96fd1dc7183b	3283120	747280281debdeac13afb77f985a7c5d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1585_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1585		Index File	RNAseq reads to CanFam3.1 - STS01-T1585 tumor
file	T167_Star_Aligned.sortedByCoord.out.bam	4d744b96-c867-5ddf-bbff-630b95c4cab0	6415810109	5c668cca5f4f2756d782b12976def59f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T167_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T167		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T167 tumor
file	T167_Star_Aligned.sortedByCoord.out.bam.bai	dc7b4bb1-2a76-5fc8-b559-8b1358af3e1d	3564616	d5b3fb2f17b66d6f9466d8c369fd36f3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T167_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T167		Index File	RNAseq reads to CanFam3.1 - STS01-T167 tumor
file	T1834_Star_Aligned.sortedByCoord.out.bam	cda3a4a9-e0d2-5a67-aa33-9b558125948a	4991636138	79c5af7f700cf32cc136c8292c386e3b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1834_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1834		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1834 tumor
file	T1834_Star_Aligned.sortedByCoord.out.bam.bai	88201608-3870-5c88-a76e-0f0ef0156484	2911784	78886b24fc00208571e92fbe55cc89f5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1834_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1834		Index File	RNAseq reads to CanFam3.1 - STS01-T1834 tumor
file	T1860_Star_Aligned.sortedByCoord.out.bam	393d6f60-32bf-5561-a6c5-c773ad50bc3e	5928552180	8bb63b5988377fca7881204f6e2d3355	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1860_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1860		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1860 tumor
file	T1860_Star_Aligned.sortedByCoord.out.bam.bai	166e0dbe-ec80-5da5-aca6-0105cc7a0720	3101472	babcf7d2aff7f8c5656ff5edf0026554	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1860_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1860		Index File	RNAseq reads to CanFam3.1 - STS01-T1860 tumor
file	T1891_Star_Aligned.sortedByCoord.out.bam	ddf522a5-8a85-5392-813e-febe985bc141	6048850934	6e5642fe9fed330c605b911f3060cb15	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1891_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1891		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1891 tumor
file	T1891_Star_Aligned.sortedByCoord.out.bam.bai	0ac0505c-0171-5a7a-82c7-cd3a67c93eb9	3348736	5e044bc23a850020e3f6a5f54e25220b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1891_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1891		Index File	RNAseq reads to CanFam3.1 - STS01-T1891 tumor
file	T1921_Star_Aligned.sortedByCoord.out.bam	6d6886f7-e9e6-5c05-9763-31abe8600576	5329711415	7ecce7fa110b83299b1500f704742ceb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1921_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1921		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1921 tumor
file	T1921_Star_Aligned.sortedByCoord.out.bam.bai	59f23f93-9356-589c-89e1-5354c56ad3e1	3373200	bd488b9120d988902d45d9ac171e3ab7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1921_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1921		Index File	RNAseq reads to CanFam3.1 - STS01-T1921 tumor
file	T1923_Star_Aligned.sortedByCoord.out.bam	c77a7ed3-d8dd-5eb7-bf9c-2b6da9f8f981	5639339339	cf99ad252aba1e3b4b6cf6c5daf18891	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1923_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1923		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1923 tumor
file	T1923_Star_Aligned.sortedByCoord.out.bam.bai	acce6b1c-ee05-5590-9744-e654c83bb27b	3367192	f48fc099d24ed491a25925400d91b87a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1923_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1923		Index File	RNAseq reads to CanFam3.1 - STS01-T1923 tumor
file	T1989_Star_Aligned.sortedByCoord.out.bam	972957f7-c158-511d-a5c5-bbac6a6f89d1	5507095939	48bd3b598b24c0084453bbe68bb82a25	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1989_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T1989		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T1989 tumor
file	T1989_Star_Aligned.sortedByCoord.out.bam.bai	a626db36-2985-554f-857c-5c84316ac2d3	2901824	373ebb6247e586330bf2ed0656ee3829	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T1989_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T1989		Index File	RNAseq reads to CanFam3.1 - STS01-T1989 tumor
file	T2063_Star_Aligned.sortedByCoord.out.bam	b6800e08-7178-56c9-9f2f-e81a0d55739b	5319609084	78ae9df60c4a853f20b063629abc1937	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T2063_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T2063		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T2063 tumor
file	T2063_Star_Aligned.sortedByCoord.out.bam.bai	75c60ad5-239e-5999-bb33-e2d55d71c615	3388048	c283bd434df5fddc925114854f3690c8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T2063_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T2063		Index File	RNAseq reads to CanFam3.1 - STS01-T2063 tumor
file	T212343_Star_Aligned.sortedByCoord.out.bam	6f4b9395-b5a9-5144-8acc-f0a6f52e0970	4880478404	fa708830cde281b38432c276d34f2ac7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T212343_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T148		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T148 tumor
file	T212343_Star_Aligned.sortedByCoord.out.bam.bai	a038ee03-fc59-5bd3-9ecc-dc6d731a4615	2787976	f97e358c9bd4bec26f6dc0c4723acbe5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T212343_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T148		Index File	RNAseq reads to CanFam3.1 - STS01-T148 tumor
file	T218_Star_Aligned.sortedByCoord.out.bam	f426bd3c-a567-5d32-99e7-3a834fe8081c	5489063367	c67c1387a3f882c78dfef674616b3c13	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T218_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T218		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T218 tumor
file	T218_Star_Aligned.sortedByCoord.out.bam.bai	5bcff5eb-9a63-5ba2-b3fa-5a3382abac25	3066952	72ac1b52f7c066fc908e8eccf6e088d5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T218_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T218		Index File	RNAseq reads to CanFam3.1 - STS01-T218 tumor
file	T230_Star_Aligned.sortedByCoord.out.bam	06393934-1df7-5e30-9556-6b0263982f54	5979696822	1e796216d5483b974f66d8f60a0cc677	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T230_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T230		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T230 tumor
file	T230_Star_Aligned.sortedByCoord.out.bam.bai	ffecdc9d-6c5a-5e49-b01b-178bb35246ec	3512456	aac7d43908a6cdef90cd23aa391a7ab2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T230_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T230		Index File	RNAseq reads to CanFam3.1 - STS01-T230 tumor
file	T232_Star_Aligned.sortedByCoord.out.bam	5d5c8d0d-e39e-5ebf-bc51-6ba445b104f7	4642765648	9c959eef4410ba24a5903fe929a46c88	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T232_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T232		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T232 tumor
file	T232_Star_Aligned.sortedByCoord.out.bam.bai	815dea7b-c162-5e9c-8ef1-f3d05970212c	3146208	64f9bf873d7795fba24acfe1c92d6894	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T232_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T232		Index File	RNAseq reads to CanFam3.1 - STS01-T232 tumor
file	T282_Star_Aligned.sortedByCoord.out.bam	b08fe1fe-8b11-5504-90f0-625d8d2c0051	5515493351	1d0c03a58ec842583d3881b004547dd7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T282_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T282		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T282 tumor
file	T282_Star_Aligned.sortedByCoord.out.bam.bai	fe01322a-c394-5858-b3db-8c255b4dcc6e	3133096	2b07054d5a10656d4d6fba35d91c6870	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T282_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T282		Index File	RNAseq reads to CanFam3.1 - STS01-T282 tumor
file	T311_Star_Aligned.sortedByCoord.out.bam	039c1c16-b88a-53a2-8124-7c43bedeb9a8	4237217899	109b811958a31563a6dc785e3205fbc7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T311_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T311		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T311 tumor
file	T311_Star_Aligned.sortedByCoord.out.bam.bai	b875c33d-dd64-54fd-8df0-833e739cebeb	3180496	b4495a4c1b96930d485e9b99b3889721	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T311_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T311		Index File	RNAseq reads to CanFam3.1 - STS01-T311 tumor
file	T320_Star_Aligned.sortedByCoord.out.bam	57b2d660-162b-5d50-b703-f6c7759f7719	6316653326	fe8f0ddeb807fb4063697df71fddcf9b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T320_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T320		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T320 tumor
file	T320_Star_Aligned.sortedByCoord.out.bam.bai	71d93030-176c-50d3-85d6-34c0086e63c4	3168152	4efd16dc0e831604d0831ff3e4fef93e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T320_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T320		Index File	RNAseq reads to CanFam3.1 - STS01-T320 tumor
file	T336_Star_Aligned.sortedByCoord.out.bam	d865fbd5-dd41-5dec-8b51-c4ec7b656d62	5771134469	4c5b482788afbc400f3b1f41593dd5e7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T336_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T336		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T336 tumor
