sample_id	sample_type	type	participant.study_participant_id	sample_tumor_status
HTA10_04_002_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
HTA10_04_008_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
HTA10_04_206_Tissue	Tissue	sample	phs002371_HTA10_04	Not specified in data
HTA10_05_038_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_039_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_046_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_061_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_063_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_105_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_092_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_098_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_004_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_005_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_051_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_055_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_061_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_105_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_05_117_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_05_118_Tissue	Tissue	sample	phs002371_HTA10_05	Not specified in data
HTA10_06_124_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_126_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA12_132_2_Blood	Blood	sample	phs002371_HTA12_132	Not specified in data
HTA12_143_2_Blood	Blood	sample	phs002371_HTA12_143	Not specified in data
HTA12_145_2_Blood	Blood	sample	phs002371_HTA12_145	Not specified in data
HTA12_146_2_Blood	Blood	sample	phs002371_HTA12_146	Not specified in data
HTA3_70106_1010601_Tissue	Tissue	sample	phs002371_HTA3_70106	Not specified in data
HTA3_70106_1010604_Tissue	Tissue	sample	phs002371_HTA3_70106	Not specified in data
HTA3_70106_1010605_Tissue	Tissue	sample	phs002371_HTA3_70106	Not specified in data
HTA3_70106_4510641_Blood	Blood	sample	phs002371_HTA3_70106	Not specified in data
HTA3_70142_1014201_Tissue	Tissue	sample	phs002371_HTA3_70142	Not specified in data
HTA3_70142_1014202_Tissue	Tissue	sample	phs002371_HTA3_70142	Not specified in data
HTA3_70142_4514241_Blood	Blood	sample	phs002371_HTA3_70142	Not specified in data
HTA3_70106_1010602_Tissue	Tissue	sample	phs002371_HTA3_70106	Not specified in data
HTA3_70106_1010603_Tissue	Tissue	sample	phs002371_HTA3_70106	Not specified in data
HTA3_70111_1011101_Tissue	Tissue	sample	phs002371_HTA3_70111	Not specified in data
HTA3_70111_1011102_Tissue	Tissue	sample	phs002371_HTA3_70111	Not specified in data
HTA3_70111_4511141_Blood	Blood	sample	phs002371_HTA3_70111	Not specified in data
HTA3_70119_1019101_Tissue	Tissue	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_1019103_Tissue	Tissue	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70119_4511941_Blood	Blood	sample	phs002371_HTA3_70119	Not specified in data
HTA3_70145_1014501_Tissue	Tissue	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70145_1014502_Tissue	Tissue	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70145_1014503_Tissue	Tissue	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70145_1014504_Tissue	Tissue	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70145_1014505_Tissue	Tissue	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70145_1014510_Tissue	Tissue	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70145_4514541_Blood	Blood	sample	phs002371_HTA3_70145	Not specified in data
HTA3_70149_1049101_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_1049102_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_1049103_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_1049104_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_1049105_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_1049106_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_1049107_Tissue	Tissue	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70149_4514941_Blood	Blood	sample	phs002371_HTA3_70149	Not specified in data
HTA3_70150_1015002_Tissue	Tissue	sample	phs002371_HTA3_70150	Not specified in data
HTA3_70150_4515041_Blood	Blood	sample	phs002371_HTA3_70150	Not specified in data
HTA3_70152_1015202_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015203_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015204_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015205_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015211_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015212_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015213_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015214_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_1015215_Tissue	Tissue	sample	phs002371_HTA3_70152	Not specified in data
HTA3_70152_4515241_Blood	Blood	sample	phs002371_HTA3_70152	Not specified in data
HTA3_50044_1001592_Tissue	Tissue	sample	phs002371_HTA3_50044	Not specified in data
HTA3_50044_1001836_Tissue	Tissue	sample	phs002371_HTA3_50044	Not specified in data
HTA3_50301_1001535_Tissue	Tissue	sample	phs002371_HTA3_50301	Not specified in data
HTA3_50301_1001536_Tissue	Tissue	sample	phs002371_HTA3_50301	Not specified in data
HTA3_50303_1001419_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001420_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001421_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001422_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001424_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001519_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001522_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001523_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50303_1001524_Tissue	Tissue	sample	phs002371_HTA3_50303	Not specified in data
HTA3_50304_1001427_Tissue	Tissue	sample	phs002371_HTA3_50304	Not specified in data
HTA3_50304_1001429_Tissue	Tissue	sample	phs002371_HTA3_50304	Not specified in data
HTA3_50304_1001543_Tissue	Tissue	sample	phs002371_HTA3_50304	Not specified in data
HTA3_50304_1001544_Tissue	Tissue	sample	phs002371_HTA3_50304	Not specified in data
HTA3_50305_1001468_Tissue	Tissue	sample	phs002371_HTA3_50305	Not specified in data
HTA3_50305_1001554_Tissue	Tissue	sample	phs002371_HTA3_50305	Not specified in data
HTA3_50306_1001384_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001385_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001386_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001449_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001562_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001564_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001565_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001566_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50307_1000681_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1000682_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1000683_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1000684_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1000685_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1001527_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1001528_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1001529_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50307_1001531_Tissue	Tissue	sample	phs002371_HTA3_50307	Not specified in data
HTA3_50401_1001818_Tissue	Tissue	sample	phs002371_HTA3_50401	Not specified in data
HTA3_50402_1001712_Tissue	Tissue	sample	phs002371_HTA3_50402	Not specified in data
HTA3_50403_1001768_Tissue	Tissue	sample	phs002371_HTA3_50403	Not specified in data
HTA3_50404_1001848_Tissue	Tissue	sample	phs002371_HTA3_50404	Not specified in data
HTA3_50408_1001461_Tissue	Tissue	sample	phs002371_HTA3_50408	Not specified in data
HTA3_50408_1001632_Tissue	Tissue	sample	phs002371_HTA3_50408	Not specified in data
HTA3_50414_1001758_Tissue	Tissue	sample	phs002371_HTA3_50414	Not specified in data
HTA3_50415_1001688_Tissue	Tissue	sample	phs002371_HTA3_50415	Not specified in data
HTA3_50415_1001690_Tissue	Tissue	sample	phs002371_HTA3_50415	Not specified in data
HTA3_50044_1001588_Tissue	Tissue	sample	phs002371_HTA3_50044	Not specified in data
HTA3_50306_1001510_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50306_1001563_Tissue	Tissue	sample	phs002371_HTA3_50306	Not specified in data
HTA3_50408_1001887_Tissue	Tissue	sample	phs002371_HTA3_50408	Not specified in data
HTA3_50408_1001547_Tissue	Tissue	sample	phs002371_HTA3_50408	Not specified in data
HTA3_50408_1001889_Tissue	Tissue	sample	phs002371_HTA3_50408	Not specified in data
HTA3_50412_1001705_Tissue	Tissue	sample	phs002371_HTA3_50412	Not specified in data
HTA11_2951_2000001012_Tissue	Tissue	sample	phs002371_HTA11_2951	Not specified in data
HTA11_4223_2000001012_Tissue	Tissue	sample	phs002371_HTA11_4223	Not specified in data
HTA11_5150_2000001012_Tissue	Tissue	sample	phs002371_HTA11_5150	Not specified in data
HTA11_5812_2000001012_Tissue	Tissue	sample	phs002371_HTA11_5812	Not specified in data
HTA11_6639_2000001012_Tissue	Tissue	sample	phs002371_HTA11_6639	Not specified in data
HTA11_7128_2000001012_Tissue	Tissue	sample	phs002371_HTA11_7128	Not specified in data
HTA11_8539_2000001012_Tissue	Tissue	sample	phs002371_HTA11_8539	Not specified in data
HTA11_10568_2000001012_Tissue	Tissue	sample	phs002371_HTA11_10568	Not specified in data
HTA11_14678_2000001012_Tissue	Tissue	sample	phs002371_HTA11_14678	Not specified in data
HTA11_15824_2000001012_Tissue	Tissue	sample	phs002371_HTA11_15824	Not specified in data
HTA11_16052_2000001012_Tissue	Tissue	sample	phs002371_HTA11_16052	Not specified in data
HTA11_2951_2000009901_Blood	Blood	sample	phs002371_HTA11_2951	Not specified in data
HTA11_4223_2000009901_Blood	Blood	sample	phs002371_HTA11_4223	Not specified in data
HTA11_5150_2000009901_Blood	Blood	sample	phs002371_HTA11_5150	Not specified in data
HTA11_5812_2000009901_Blood	Blood	sample	phs002371_HTA11_5812	Not specified in data
HTA11_6639_2000009901_Blood	Blood	sample	phs002371_HTA11_6639	Not specified in data
HTA11_7128_2000009901_Blood	Blood	sample	phs002371_HTA11_7128	Not specified in data
HTA11_7821_2000009901_Blood	Blood	sample	phs002371_HTA11_7821	Not specified in data
HTA11_8539_2000009901_Blood	Blood	sample	phs002371_HTA11_8539	Not specified in data
HTA11_10568_2000009901_Blood	Blood	sample	phs002371_HTA11_10568	Not specified in data
HTA11_14678_2000009901_Blood	Blood	sample	phs002371_HTA11_14678	Not specified in data
HTA11_15824_2000009901_Blood	Blood	sample	phs002371_HTA11_15824	Not specified in data
HTA11_16052_2000009901_Blood	Blood	sample	phs002371_HTA11_16052	Not specified in data
HTA11_99999971397_80384186056_Tissue	Tissue	sample	phs002371_HTA11_99999971397	Not specified in data
HTA11_99999971397_80384286055_Tissue	Tissue	sample	phs002371_HTA11_99999971397	Not specified in data
HTA11_99999971397_80385_Tissue	Tissue	sample	phs002371_HTA11_99999971397	Not specified in data
HTA11_99999973899_84308_Tissue	Tissue	sample	phs002371_HTA11_99999973899	Not specified in data
HTA11_99999973899_84307_Tissue	Tissue	sample	phs002371_HTA11_99999973899	Not specified in data
HTA11_99999974143_84621_Tissue	Tissue	sample	phs002371_HTA11_99999974143	Not specified in data
HTA11_99999974143_84620_Tissue	Tissue	sample	phs002371_HTA11_99999974143	Not specified in data
HTA11_99999965104_69815_Tissue	Tissue	sample	phs002371_HTA11_99999965104	Not specified in data
HTA11_99999965104_69814_Tissue	Tissue	sample	phs002371_HTA11_99999965104	Not specified in data
HTA11_99999970781_79443_Tissue	Tissue	sample	phs002371_HTA11_99999970781	Not specified in data
HTA11_99999970781_79442_Tissue	Tissue	sample	phs002371_HTA11_99999970781	Not specified in data
HTA11_99999965062_69756_Tissue	Tissue	sample	phs002371_HTA11_99999965062	Not specified in data
HTA11_99999965062_69753_Tissue	Tissue	sample	phs002371_HTA11_99999965062	Not specified in data
HTA10_06_108_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_034_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA10_06_064_Tissue	Tissue	sample	phs002371_HTA10_06	Not specified in data
HTA9_1_144_Tissue	Tissue	sample	phs002371_HTA9_1	Not specified in data
HTA9_10_32_Tissue	Tissue	sample	phs002371_HTA9_10	Not specified in data
HTA9_10_36_Tissue	Tissue	sample	phs002371_HTA9_10	Not specified in data
HTA9_11_31_Tissue	Tissue	sample	phs002371_HTA9_11	Not specified in data
HTA9_11_32_Tissue	Tissue	sample	phs002371_HTA9_11	Not specified in data
HTA9_12_40_Tissue	Tissue	sample	phs002371_HTA9_12	Not specified in data
HTA9_12_41_Tissue	Tissue	sample	phs002371_HTA9_12	Not specified in data
HTA9_12_42_Tissue	Tissue	sample	phs002371_HTA9_12	Not specified in data
HTA9_13_31_Tissue	Tissue	sample	phs002371_HTA9_13	Not specified in data
HTA9_13_33_Tissue	Tissue	sample	phs002371_HTA9_13	Not specified in data
HTA9_14_42_Tissue	Tissue	sample	phs002371_HTA9_14	Not specified in data
HTA9_14_43_Tissue	Tissue	sample	phs002371_HTA9_14	Not specified in data
HTA9_15_1_Tissue	Tissue	sample	phs002371_HTA9_15	Not specified in data
HTA9_15_2_Tissue	Tissue	sample	phs002371_HTA9_15	Not specified in data
HTA9_15_35_Tissue	Tissue	sample	phs002371_HTA9_15	Not specified in data
HTA9_3_73_Tissue	Tissue	sample	phs002371_HTA9_3	Not specified in data
HTA9_7_41_Tissue	Tissue	sample	phs002371_HTA9_7	Not specified in data
HTA9_7_44_Tissue	Tissue	sample	phs002371_HTA9_7	Not specified in data
HTA9_8_32_Tissue	Tissue	sample	phs002371_HTA9_8	Not specified in data
HTA9_8_33_Tissue	Tissue	sample	phs002371_HTA9_8	Not specified in data
HTA9_9_41_Tissue	Tissue	sample	phs002371_HTA9_9	Not specified in data
HTA9_9_42_Tissue	Tissue	sample	phs002371_HTA9_9	Not specified in data
HTA9_10_57_Body Fluid	Body Fluid	sample	phs002371_HTA9_10	Not specified in data
HTA9_13_49_Body Fluid	Body Fluid	sample	phs002371_HTA9_13	Not specified in data
HTA9_11_51_Body Fluid	Body Fluid	sample	phs002371_HTA9_11	Not specified in data
HTA9_12_69_Body Fluid	Body Fluid	sample	phs002371_HTA9_12	Not specified in data
HTA9_1_162_Tissue	Tissue	sample	phs002371_HTA9_1	Not specified in data
HTA9_2_88_Blood	Blood	sample	phs002371_HTA9_2	Not specified in data
HTA9_2_1_Tissue	Tissue	sample	phs002371_HTA9_2	Not specified in data
HTA9_3_70_Tissue	Tissue	sample	phs002371_HTA9_3	Not specified in data
HTA9_3_88_Blood	Blood	sample	phs002371_HTA9_3	Not specified in data
HTA9_7_71_Body Fluid	Body Fluid	sample	phs002371_HTA9_7	Not specified in data
HTA9_8_54_Body Fluid	Body Fluid	sample	phs002371_HTA9_8	Not specified in data
HTA9_2_74_Tissue	Tissue	sample	phs002371_HTA9_2	Not specified in data
HTA9_9_64_Body Fluid	Body Fluid	sample	phs002371_HTA9_9	Not specified in data
HTA9_3_5_Tissue	Tissue	sample	phs002371_HTA9_3	Not specified in data
HTA12_245_5_Tissue	Tissue	sample	phs002371_HTA12_245	Not specified in data
HTA12_238_1_Tissue	Tissue	sample	phs002371_HTA12_238	Not specified in data
HTA12_243_2_Tissue	Tissue	sample	phs002371_HTA12_243	Not specified in data
HTA12_234_1_Tissue	Tissue	sample	phs002371_HTA12_234	Not specified in data
HTA12_239_4_Tissue	Tissue	sample	phs002371_HTA12_239	Not specified in data
HTA12_244_1_Tissue	Tissue	sample	phs002371_HTA12_244	Not specified in data
HTA12_242_1_Tissue	Tissue	sample	phs002371_HTA12_242	Not specified in data
HTA12_242_4_Tissue	Tissue	sample	phs002371_HTA12_242	Not specified in data
HTA12_237_1_Tissue	Tissue	sample	phs002371_HTA12_237	Not specified in data
HTA12_233_1_Tissue	Tissue	sample	phs002371_HTA12_233	Not specified in data
HTA12_239_1_Tissue	Tissue	sample	phs002371_HTA12_239	Not specified in data
HTA12_241_1_Tissue	Tissue	sample	phs002371_HTA12_241	Not specified in data
HTA12_251_2_Tissue	Tissue	sample	phs002371_HTA12_251	Not specified in data
HTA12_252_1_Tissue	Tissue	sample	phs002371_HTA12_252	Not specified in data
HTA12_248_6_Tissue	Tissue	sample	phs002371_HTA12_248	Not specified in data
HTA12_249_5_Tissue	Tissue	sample	phs002371_HTA12_249	Not specified in data
HTA12_250_5_Tissue	Tissue	sample	phs002371_HTA12_250	Not specified in data
HTA12_246_1_Tissue	Tissue	sample	phs002371_HTA12_246	Not specified in data
HTA12_135_9_Tissue	Tissue	sample	phs002371_HTA12_135	Not specified in data
HTA12_240_1_Tissue	Tissue	sample	phs002371_HTA12_240	Not specified in data
HTA5_1039_1013_Cell	Cell	sample	phs002371_HTA5_1039	Not specified in data
HTA5_1107_1005_Cell	Cell	sample	phs002371_HTA5_1107	Not specified in data
HTA5_1130_1005_Cell	Cell	sample	phs002371_HTA5_1130	Not specified in data
HTA5_1135_1005_Cell	Cell	sample	phs002371_HTA5_1135	Not specified in data
HTA5_1184_1006_Tissue	Tissue	sample	phs002371_HTA5_1184	Not specified in data
HTA5_1240_1005_Cell	Cell	sample	phs002371_HTA5_1240	Not specified in data
HTA5_1243_1005_Cell	Cell	sample	phs002371_HTA5_1243	Not specified in data
HTA5_1248_1005_Cell	Cell	sample	phs002371_HTA5_1248	Not specified in data
HTA5_1266_1005_Cell	Cell	sample	phs002371_HTA5_1266	Not specified in data
HTA5_1299_1005_Cell	Cell	sample	phs002371_HTA5_1299	Not specified in data
HTA5_1314_1007_Tissue	Tissue	sample	phs002371_HTA5_1314	Not specified in data
HTA5_1325_1004_Tissue	Tissue	sample	phs002371_HTA5_1325	Not specified in data
HTA5_1348_1011_Tissue	Tissue	sample	phs002371_HTA5_1348	Not specified in data
HTA5_1360_1005_Cell	Cell	sample	phs002371_HTA5_1360	Not specified in data
HTA5_1361_1005_Cell	Cell	sample	phs002371_HTA5_1361	Not specified in data
HTA5_1405_1005_Cell	Cell	sample	phs002371_HTA5_1405	Not specified in data
HTA5_1430_1022_Tissue	Tissue	sample	phs002371_HTA5_1430	Not specified in data
HTA5_1470_1005_Cell	Cell	sample	phs002371_HTA5_1470	Not specified in data
HTA5_1536_1005_Cell	Cell	sample	phs002371_HTA5_1536	Not specified in data
HTA5_1587_1007_Cell	Cell	sample	phs002371_HTA5_1587	Not specified in data
HTA5_1597_1007_Tissue	Tissue	sample	phs002371_HTA5_1597	Not specified in data
HTA5_1648_1005_Cell	Cell	sample	phs002371_HTA5_1648	Not specified in data
HTA5_1649_1006_Tissue	Tissue	sample	phs002371_HTA5_1649	Not specified in data
HTA5_1664_1007_Cell	Cell	sample	phs002371_HTA5_1664	Not specified in data
HTA5_1665_2005_Cell	Cell	sample	phs002371_HTA5_1665	Not specified in data
HTA5_1678_1006_Tissue	Tissue	sample	phs002371_HTA5_1678	Not specified in data
HTA5_1685_1005_Cell	Cell	sample	phs002371_HTA5_1685	Not specified in data
HTA5_1703_1019_Tissue	Tissue	sample	phs002371_HTA5_1703	Not specified in data
HTA5_1736_1005_Tissue	Tissue	sample	phs002371_HTA5_1736	Not specified in data
HTA5_1749_1005_Cell	Cell	sample	phs002371_HTA5_1749	Not specified in data
HTA5_1765_1005_Cell	Cell	sample	phs002371_HTA5_1765	Not specified in data
HTA5_1781_1005_Cell	Cell	sample	phs002371_HTA5_1781	Not specified in data
HTA5_1803_1005_Cell	Cell	sample	phs002371_HTA5_1803	Not specified in data
HTA5_1839_1005_Cell	Cell	sample	phs002371_HTA5_1839	Not specified in data
HTA5_1848_1005_Cell	Cell	sample	phs002371_HTA5_1848	Not specified in data
HTA5_1855_1005_Cell	Cell	sample	phs002371_HTA5_1855	Not specified in data
HTA5_1876_1008_Tissue	Tissue	sample	phs002371_HTA5_1876	Not specified in data
HTA5_1898_1005_Cell	Cell	sample	phs002371_HTA5_1898	Not specified in data
HTA5_1904_1006_Tissue	Tissue	sample	phs002371_HTA5_1904	Not specified in data
HTA5_1906_1005_Cell	Cell	sample	phs002371_HTA5_1906	Not specified in data
HTA5_1939_1004_Cell	Cell	sample	phs002371_HTA5_1939	Not specified in data
HTA5_1950_1005_Cell	Cell	sample	phs002371_HTA5_1950	Not specified in data
HTA5_1977_1005_Cell	Cell	sample	phs002371_HTA5_1977	Not specified in data
HTA5_1978_1007_Tissue	Tissue	sample	phs002371_HTA5_1978	Not specified in data
HTA5_1039_9000_Blood	Blood	sample	phs002371_HTA5_1039	Not specified in data
HTA5_1107_9000_Cell	Cell	sample	phs002371_HTA5_1107	Not specified in data
HTA5_1130_9000_Cell	Cell	sample	phs002371_HTA5_1130	Not specified in data
HTA5_1135_9000_Cell	Cell	sample	phs002371_HTA5_1135	Not specified in data
HTA5_1240_9000_Cell	Cell	sample	phs002371_HTA5_1240	Not specified in data
HTA5_1243_9000_Cell	Cell	sample	phs002371_HTA5_1243	Not specified in data
HTA5_1248_9000_Cell	Cell	sample	phs002371_HTA5_1248	Not specified in data
HTA5_1299_9000_Cell	Cell	sample	phs002371_HTA5_1299	Not specified in data
HTA5_1314_9000_Cell	Cell	sample	phs002371_HTA5_1314	Not specified in data
HTA5_1325_9000_Cell	Cell	sample	phs002371_HTA5_1325	Not specified in data
HTA5_1348_9000_Cell	Cell	sample	phs002371_HTA5_1348	Not specified in data
HTA5_1360_9000_Cell	Cell	sample	phs002371_HTA5_1360	Not specified in data
HTA5_1361_9000_Tissue	Tissue	sample	phs002371_HTA5_1361	Not specified in data
HTA5_1405_9000_Cell	Cell	sample	phs002371_HTA5_1405	Not specified in data
HTA5_1430_9000_Cell	Cell	sample	phs002371_HTA5_1430	Not specified in data
HTA5_1470_9000_Cell	Cell	sample	phs002371_HTA5_1470	Not specified in data
HTA5_1536_9000_Cell	Cell	sample	phs002371_HTA5_1536	Not specified in data
HTA5_1587_9000_Tissue	Tissue	sample	phs002371_HTA5_1587	Not specified in data
HTA5_1597_9000_Cell	Cell	sample	phs002371_HTA5_1597	Not specified in data
HTA5_1648_9000_Cell	Cell	sample	phs002371_HTA5_1648	Not specified in data
HTA5_1649_9000_Cell	Cell	sample	phs002371_HTA5_1649	Not specified in data
HTA5_1664_9000_Cell	Cell	sample	phs002371_HTA5_1664	Not specified in data
HTA5_1665_9000_Cell	Cell	sample	phs002371_HTA5_1665	Not specified in data
HTA5_1678_9000_Cell	Cell	sample	phs002371_HTA5_1678	Not specified in data
HTA5_1685_9000_Cell	Cell	sample	phs002371_HTA5_1685	Not specified in data
HTA5_1703_9000_Cell	Cell	sample	phs002371_HTA5_1703	Not specified in data
HTA5_1736_9000_Cell	Cell	sample	phs002371_HTA5_1736	Not specified in data
HTA5_1749_9000_Cell	Cell	sample	phs002371_HTA5_1749	Not specified in data
HTA5_1765_9000_Cell	Cell	sample	phs002371_HTA5_1765	Not specified in data
HTA5_1781_9000_Cell	Cell	sample	phs002371_HTA5_1781	Not specified in data
HTA5_1803_9000_Cell	Cell	sample	phs002371_HTA5_1803	Not specified in data
HTA5_1848_9000_Cell	Cell	sample	phs002371_HTA5_1848	Not specified in data
HTA5_1876_9000_Cell	Cell	sample	phs002371_HTA5_1876	Not specified in data
HTA5_1898_9000_Cell	Cell	sample	phs002371_HTA5_1898	Not specified in data
HTA5_1904_9000_Cell	Cell	sample	phs002371_HTA5_1904	Not specified in data
HTA5_1906_9000_Cell	Cell	sample	phs002371_HTA5_1906	Not specified in data
HTA5_1939_9000_Cell	Cell	sample	phs002371_HTA5_1939	Not specified in data
HTA5_1950_9000_Cell	Cell	sample	phs002371_HTA5_1950	Not specified in data
HTA5_1977_9000_Cell	Cell	sample	phs002371_HTA5_1977	Not specified in data
HTA5_1978_9000_Cell	Cell	sample	phs002371_HTA5_1978	Not specified in data
HTA5_1109_1008_Tissue	Tissue	sample	phs002371_HTA5_1109	Not specified in data
HTA5_1109_9000_Blood	Blood	sample	phs002371_HTA5_1109	Not specified in data
HTA5_1172_1006_Tissue	Tissue	sample	phs002371_HTA5_1172	Not specified in data
HTA5_1172_9000_Blood	Blood	sample	phs002371_HTA5_1172	Not specified in data
HTA5_1180_1005_Tissue	Tissue	sample	phs002371_HTA5_1180	Not specified in data
HTA5_1190_1005_Tissue	Tissue	sample	phs002371_HTA5_1190	Not specified in data
HTA5_1190_9000_Blood	Blood	sample	phs002371_HTA5_1190	Not specified in data
HTA5_1193_1004_Tissue	Tissue	sample	phs002371_HTA5_1193	Not specified in data
HTA5_1193_9000_Blood	Blood	sample	phs002371_HTA5_1193	Not specified in data
HTA5_1211_1002_Tissue	Tissue	sample	phs002371_HTA5_1211	Not specified in data
HTA5_1211_9000_Blood	Blood	sample	phs002371_HTA5_1211	Not specified in data
HTA5_1238_1003_Tissue	Tissue	sample	phs002371_HTA5_1238	Not specified in data
HTA5_1238_9000_Blood	Blood	sample	phs002371_HTA5_1238	Not specified in data
HTA5_1247_1004_Tissue	Tissue	sample	phs002371_HTA5_1247	Not specified in data
HTA5_1247_9000_Blood	Blood	sample	phs002371_HTA5_1247	Not specified in data
HTA5_1274_1006_Tissue	Tissue	sample	phs002371_HTA5_1274	Not specified in data
HTA5_1274_9000_Blood	Blood	sample	phs002371_HTA5_1274	Not specified in data
HTA5_1305_1004_Tissue	Tissue	sample	phs002371_HTA5_1305	Not specified in data
HTA5_1305_9000_Blood	Blood	sample	phs002371_HTA5_1305	Not specified in data
HTA5_1307_1004_Tissue	Tissue	sample	phs002371_HTA5_1307	Not specified in data
HTA5_1315_1004_Tissue	Tissue	sample	phs002371_HTA5_1315	Not specified in data
HTA5_1315_9000_Blood	Blood	sample	phs002371_HTA5_1315	Not specified in data
HTA5_1343_1003_Tissue	Tissue	sample	phs002371_HTA5_1343	Not specified in data
HTA5_1343_9000_Blood	Blood	sample	phs002371_HTA5_1343	Not specified in data
